Date,Apple,Tesla,Microsoft,Amazon,NVIDIA
2023-03-23,157.1371612548828,192.22000122070312,272.8122253417969,98.70999908447266,27.17335319519043
2023-03-24,158.4422607421875,190.41000366210938,275.6714172363281,98.12999725341797,26.761619567871094
2023-03-27,156.49449157714844,191.80999755859375,271.5545959472656,98.04000091552734,26.513782501220703
2023-03-28,155.87161254882812,189.19000244140625,270.4246520996094,97.23999786376953,26.392860412597656
2023-03-29,158.95639038085938,193.8800048828125,275.6124572753906,100.25,26.96648597717285
2023-03-30,160.5284881591797,195.27999877929688,279.0906677246094,102.0,27.36522674560547
2023-03-31,163.03981018066406,207.4600067138672,283.26641845703125,103.29000091552734,27.758974075317383
2023-04-03,164.29550170898438,194.77000427246094,282.2151794433594,102.41000366210938,27.946849822998047
2023-04-04,163.7615966796875,192.5800018310547,282.1660461425781,103.94999694824219,27.4351806640625
2023-04-05,161.9126739501953,185.52000427246094,279.3756103515625,101.0999984741211,26.863555908203125
2023-04-06,162.8025360107422,185.05999755859375,286.5088195800781,102.05999755859375,27.019453048706055
2023-04-10,160.20220947265625,184.50999450683594,284.3374328613281,102.16999816894531,27.56110191345215
2023-04-11,158.98611450195312,186.7899932861328,277.8919372558594,99.91999816894531,27.151369094848633
2023-04-12,158.29397583007812,180.5399932861328,278.54046630859375,97.83000183105469,26.47780418395996
2023-04-13,163.6923828125,185.89999389648438,284.779541015625,102.4000015258789,26.445825576782227
2023-04-14,163.34634399414062,185.0,281.1441650390625,102.51000213623047,26.740633010864258
2023-04-17,163.36610412597656,187.0399932861328,283.7576904296875,102.73999786376953,26.984474182128906
2023-04-18,164.59213256835938,184.30999755859375,283.3352355957031,102.30000305175781,27.6490478515625
2023-04-19,165.7390594482422,180.58999633789062,283.413818359375,104.30000305175781,27.912870407104492
2023-04-20,164.77008056640625,162.99000549316406,281.11468505859375,103.80999755859375,27.086410522460938
2023-04-21,163.15847778320312,165.0800018310547,280.77081298828125,106.95999908447266,27.101394653320312
2023-04-24,163.4649658203125,162.5500030517578,276.8504638671875,106.20999908447266,27.024452209472656
2023-04-25,161.9225616455078,160.6699981689453,270.61138916015625,102.56999969482422,26.223966598510742
2023-04-26,161.9126739501953,153.75,290.2129821777344,104.9800033569336,26.938499450683594
2023-04-27,166.51022338867188,160.19000244140625,299.5078430175781,109.81999969482422,27.208332061767578
2023-04-28,167.76588439941406,164.30999755859375,301.89544677734375,105.44999694824219,27.73099136352539
2023-05-01,167.6769256591797,161.8300018310547,300.22509765625,102.05000305175781,28.8912353515625
2023-05-02,166.63876342773438,160.30999755859375,300.0777282714844,103.62999725341797,28.191688537597656
2023-05-03,165.5610809326172,160.61000061035156,299.08538818359375,103.6500015258789,27.78395652770996
2023-05-04,163.9197998046875,161.1999969482422,300.0777282714844,104.0,27.544109344482422
2023-05-05,171.61204528808594,170.05999755859375,305.22625732421875,105.66000366210938,28.661386489868164
2023-05-08,171.54281616210938,171.7899932861328,303.2611389160156,105.83000183105469,29.132078170776367
2023-05-09,169.8323211669922,169.14999389648438,301.63995361328125,106.62000274658203,28.552457809448242
2023-05-10,171.60215759277344,168.5399932861328,306.85723876953125,110.19000244140625,28.866254806518555
2023-05-11,171.7899932861328,172.0800018310547,304.6956481933594,112.18000030517578,28.559450149536133
2023-05-12,170.8593292236328,167.97999572753906,303.5755920410156,110.26000213623047,28.321605682373047
2023-05-15,170.36427307128906,166.35000610351562,304.0570068359375,111.19999694824219,28.934206008911133
2023-05-16,170.36427307128906,166.52000427246094,306.29718017578125,113.4000015258789,29.19403839111328
2023-05-17,170.97811889648438,173.86000061035156,309.19219970703125,115.5,30.158414840698242
2023-05-18,173.31471252441406,176.88999938964844,313.6429443359375,118.1500015258789,31.657438278198242
2023-05-19,173.4236602783203,180.13999938964844,313.46575927734375,116.25,31.24370765686035
2023-05-22,172.47314453125,188.8699951171875,316.26226806640625,115.01000213623047,31.1557674407959
2023-05-23,169.85931396484375,185.77000427246094,310.432861328125,114.98999786376953,30.66808319091797
2023-05-24,170.13653564453125,182.89999389648438,309.04449462890625,116.75,30.518178939819336
2023-05-25,171.275146484375,184.47000122070312,320.9296875,115.0,37.95534896850586
2023-05-26,173.69094848632812,193.1699981689453,327.7929382324219,120.11000061035156,38.92072296142578
2023-05-30,175.5424041748047,201.16000366210938,326.138671875,121.66000366210938,40.084964752197266
2023-05-31,175.492919921875,203.92999267578125,323.36187744140625,120.58000183105469,37.80944061279297
2023-06-01,178.30474853515625,207.52000427246094,327.4876708984375,122.7699966430664,39.74419021606445
2023-06-02,179.15621948242188,213.97000122070312,330.26446533203125,124.25,39.301475524902344
2023-06-05,177.79981994628906,217.61000061035156,330.7962341308594,125.30000305175781,39.14557647705078
2023-06-06,177.43348693847656,221.30999755859375,328.57086181640625,126.61000061035156,38.6289176940918
2023-06-07,176.05726623535156,224.57000732421875,318.4285583496094,121.2300033569336,37.45454788208008
2023-06-08,178.78001403808594,234.86000061035156,320.2798156738281,124.25,38.488990783691406
2023-06-09,179.16616821289062,244.39999389648438,321.7864074707031,123.43000030517578,38.748844146728516
2023-06-12,181.96807861328125,249.8300018310547,326.7688903808594,126.56999969482422,39.4604606628418
2023-06-13,181.49282836914062,258.7099914550781,329.1715393066406,126.66000366210938,40.99961853027344
2023-06-14,182.12649536132812,256.7900085449219,332.1748352050781,126.41999816894531,42.97353744506836
2023-06-15,184.1660919189453,255.89999389648438,342.7701110839844,127.11000061035156,42.629730224609375
2023-06-16,183.08688354492188,260.5400085449219,337.08837890625,125.48999786376953,42.668704986572266
2023-06-20,183.17599487304688,274.45001220703125,332.8739318847656,125.77999877929688,43.78409194946289
2023-06-21,182.13641357421875,259.4599914550781,328.4526672363281,124.83000183105469,43.021514892578125
2023-06-22,185.14625549316406,264.6099853515625,334.508544921875,130.14999389648438,43.00152587890625
2023-06-23,184.82943725585938,256.6000061035156,329.8902893066406,129.3300018310547,42.185970306396484
2023-06-26,183.43341064453125,241.0500030517578,323.56866455078125,127.33000183105469,40.609832763671875
2023-06-27,186.19573974609375,250.2100067138672,329.4472961425781,129.17999267578125,41.8531494140625
2023-06-28,187.3739776611328,256.239990234375,330.7076721191406,129.0399932861328,41.09456253051758
2023-06-29,187.7105712890625,257.5,329.91986083984375,127.9000015258789,40.79972457885742
2023-06-30,192.04718017578125,261.7699890136719,335.3258056640625,130.36000061035156,42.2789192199707
2023-07-03,190.55213928222656,279.82000732421875,332.8149108886719,130.22000122070312,42.38985824584961
2023-07-05,189.43333435058594,282.4800109863281,332.9723815917969,130.3800048828125,42.293914794921875
2023-07-06,189.9085693359375,276.5400085449219,336.044677734375,128.36000061035156,42.08002853393555
2023-07-07,188.78977966308594,274.42999267578125,332.056640625,129.77999877929688,42.47980880737305
2023-07-10,186.7403106689453,269.6099853515625,326.7491455078125,127.12999725341797,42.156986236572266
2023-07-11,186.21556091308594,269.7900085449219,327.3793640136719,128.77999877929688,42.38186264038086
